id,longitude,latitude,time,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m
20240121T00,77.56952478372068,12.980655855527084,2024-01-21 00:00:00,289.98077392578125,1.4603137969970703e-06,-1.7745819091796875,0.89080810546875
20240121T01,77.56952478372068,12.980655855527084,2024-01-21 01:00:00,289.7837371826172,0.0,-1.665863037109375,1.013458251953125
20240121T02,77.56952478372068,12.980655855527084,2024-01-21 02:00:00,290.0619354248047,0.0,-1.42822265625,1.101837158203125
20240121T03,77.56952478372068,12.980655855527084,2024-01-21 03:00:00,292.7335510253906,0.0,-1.6742706298828125,1.641845703125
20240121T04,77.56952478372068,12.980655855527084,2024-01-21 04:00:00,296.0779266357422,0.0,-2.0538177490234375,1.9879150390625
20240121T05,77.56952478372068,12.980655855527084,2024-01-21 05:00:00,298.50294494628906,0.0,-2.4072113037109375,2.0718841552734375
20240121T06,77.56952478372068,12.980655855527084,2024-01-21 06:00:00,300.14891052246094,0.0,-2.431793212890625,1.873687744140625
20240121T07,77.56952478372068,12.980655855527084,2024-01-21 07:00:00,301.27294921875,0.0,-2.29150390625,1.4851665496826172
20240121T08,77.56952478372068,12.980655855527084,2024-01-21 08:00:00,302.0157012939453,0.0,-2.0380096435546875,1.4555187225341797
20240121T09,77.56952478372068,12.980655855527084,2024-01-21 09:00:00,302.3451385498047,0.0,-1.75390625,1.3432025909423828
20240121T10,77.56952478372068,12.980655855527084,2024-01-21 10:00:00,302.2761993408203,0.0,-1.562286376953125,1.2288875579833984
20240121T11,77.56952478372068,12.980655855527084,2024-01-21 11:00:00,301.8893127441406,0.0,-1.4441070556640625,1.1278457641601562
20240121T12,77.56952478372068,12.980655855527084,2024-01-21 12:00:00,300.9948425292969,0.0,-1.5107574462890625,1.269796371459961
20240121T13,77.56952478372068,12.980655855527084,2024-01-21 13:00:00,298.58056640625,0.0,-2.031158447265625,1.7447900772094727
20240121T14,77.56952478372068,12.980655855527084,2024-01-21 14:00:00,297.02076721191406,0.0,-2.31915283203125,1.8144989013671875
20240121T15,77.56952478372068,12.980655855527084,2024-01-21 15:00:00,295.7974853515625,0.0,-2.58489990234375,1.7858734130859375
20240121T16,77.56952478372068,12.980655855527084,2024-01-21 16:00:00,294.7735900878906,0.0,-2.788238525390625,1.7129669189453125
20240121T17,77.56952478372068,12.980655855527084,2024-01-21 17:00:00,293.73065185546875,0.0,-2.90325927734375,1.484710693359375
20240121T18,77.56952478372068,12.980655855527084,2024-01-21 18:00:00,292.9311828613281,0.0,-2.8380279541015625,1.2384185791015625
20240121T19,77.56952478372068,12.980655855527084,2024-01-21 19:00:00,292.4711608886719,0.0,-2.5485706329345703,1.0308837890625
20240121T20,77.56952478372068,12.980655855527084,2024-01-21 20:00:00,291.9206848144531,0.0,-2.3913469314575195,0.923980712890625
20240121T21,77.56952478372068,12.980655855527084,2024-01-21 21:00:00,291.4632568359375,0.0,-2.107670783996582,0.89703369140625
20240121T22,77.56952478372068,12.980655855527084,2024-01-21 22:00:00,291.0505828857422,0.0,-1.8204421997070312,0.8519439697265625
20240121T23,77.56952478372068,12.980655855527084,2024-01-21 23:00:00,290.6581268310547,0.0,-1.5759477615356445,0.8273468017578125
20240122T00,77.56952478372068,12.980655855527084,2024-01-22 00:00:00,290.544677734375,0.0,-1.391183853149414,0.8245697021484375
20240122T01,77.56952478372068,12.980655855527084,2024-01-22 01:00:00,290.22215270996094,0.0,-1.4209260940551758,0.943511962890625
20240122T02,77.56952478372068,12.980655855527084,2024-01-22 02:00:00,290.7171630859375,0.0,-1.1916170120239258,0.855499267578125
20240122T03,77.56952478372068,12.980655855527084,2024-01-22 03:00:00,294.0129852294922,0.0,-1.6087522506713867,1.5334625244140625
20240122T04,77.56952478372068,12.980655855527084,2024-01-22 04:00:00,296.7522888183594,0.0,-1.990407943725586,2.003753662109375
20240122T05,77.56952478372068,12.980655855527084,2024-01-22 05:00:00,298.8714141845703,0.0,-2.0667905807495117,2.0329742431640625
20240122T06,77.56952478372068,12.980655855527084,2024-01-22 06:00:00,300.31700134277344,0.0,-1.853642463684082,1.8557586669921875
20240122T07,77.56952478372068,12.980655855527084,2024-01-22 07:00:00,301.10308837890625,0.0,-1.6278915405273438,1.4653472900390625
20240122T08,77.56952478372068,12.980655855527084,2024-01-22 08:00:00,301.9657287597656,0.0,-1.4527034759521484,1.3657379150390625
20240122T09,77.56952478372068,12.980655855527084,2024-01-22 09:00:00,302.2717742919922,0.0,-1.2130126953125,1.381988525390625
20240122T10,77.56952478372068,12.980655855527084,2024-01-22 10:00:00,302.3932647705078,0.0,-0.9310455322265625,1.4440155029296875
20240122T11,77.56952478372068,12.980655855527084,2024-01-22 11:00:00,301.99879455566406,0.0,-0.8968467712402344,1.5388031005859375
20240122T12,77.56952478372068,12.980655855527084,2024-01-22 12:00:00,301.18955993652344,0.0,-1.1668701171875,1.683807373046875
20240122T13,77.56952478372068,12.980655855527084,2024-01-22 13:00:00,299.0415344238281,8.52346317969932e-07,-1.7855892181396484,1.9574737548828125
20240122T14,77.56952478372068,12.980655855527084,2024-01-22 14:00:00,297.1954040527344,8.52346317969932e-07,-2.2699146270751953,1.998138427734375
20240122T15,77.56952478372068,12.980655855527084,2024-01-22 15:00:00,295.8631286621094,8.52346317969932e-07,-2.7181529998779297,1.8578948974609375
20240122T16,77.56952478372068,12.980655855527084,2024-01-22 16:00:00,294.7814178466797,8.52346317969932e-07,-3.129831314086914,1.685089111328125
20240122T17,77.56952478372068,12.980655855527084,2024-01-22 17:00:00,293.7069854736328,8.52346317969932e-07,-3.126768112182617,1.386016845703125
20240122T18,77.56952478372068,12.980655855527084,2024-01-22 18:00:00,292.8816375732422,8.52346317969932e-07,-2.86712646484375,1.1438751220703125
20240122T19,77.56952478372068,12.980655855527084,2024-01-22 19:00:00,292.68150329589844,8.52346317969932e-07,-2.5634307861328125,1.28204345703125
20240122T20,77.56952478372068,12.980655855527084,2024-01-22 20:00:00,292.4013977050781,1.7285345847994904e-06,-2.30010986328125,1.2944793701171875
20240122T21,77.56952478372068,12.980655855527084,2024-01-22 21:00:00,292.20579528808594,1.7307946222899773e-06,-1.8076019287109375,1.2203435897827148
20240122T22,77.56952478372068,12.980655855527084,2024-01-22 22:00:00,291.9129333496094,1.7236881717508368e-06,-1.3920745849609375,1.3095512390136719
20240122T23,77.56952478372068,12.980655855527084,2024-01-22 23:00:00,291.3190002441406,1.7236881717508368e-06,-1.3239898681640625,1.4673690795898438
20240123T00,77.56952478372068,12.980655855527084,2024-01-23 00:00:00,290.70863342285156,1.7236881717508368e-06,-1.3304595947265625,1.2194633483886719
20240123T01,77.56952478372068,12.980655855527084,2024-01-23 01:00:00,290.1267395019531,0.0,-1.417266845703125,1.0634517669677734
20240123T02,77.56952478372068,12.980655855527084,2024-01-23 02:00:00,290.23744201660156,0.0,-1.212005615234375,0.9036827087402344
20240123T03,77.56952478372068,12.980655855527084,2024-01-23 03:00:00,294.1763458251953,0.0,-1.5387115478515625,1.5097436904907227
20240123T04,77.56952478372068,12.980655855527084,2024-01-23 04:00:00,296.90325927734375,0.0,-1.7762451171875,2.009005546569824
20240123T05,77.56952478372068,12.980655855527084,2024-01-23 05:00:00,298.85865783691406,0.0,-1.4612579345703125,2.0537729263305664
20240123T06,77.56952478372068,12.980655855527084,2024-01-23 06:00:00,300.21189880371094,0.0,-0.9750308990478516,1.6631011962890625
20240123T07,77.56952478372068,12.980655855527084,2024-01-23 07:00:00,300.96185302734375,0.0,-0.9171028137207031,1.2651824951171875
20240123T08,77.56952478372068,12.980655855527084,2024-01-23 08:00:00,301.7020721435547,8.583068797918258e-07,-0.8097953796386719,1.1048126220703125
20240123T09,77.56952478372068,12.980655855527084,2024-01-23 09:00:00,302.1139678955078,8.583068797918258e-07,-0.7995834350585938,1.2831878662109375
20240123T10,77.56952478372068,12.980655855527084,2024-01-23 10:00:00,302.15223693847656,8.583068797918258e-07,-0.653101921081543,1.4442291259765625
20240123T11,77.56952478372068,12.980655855527084,2024-01-23 11:00:00,301.8180694580078,8.583068797918258e-07,-0.5631732940673828,1.440155029296875
20240123T12,77.56952478372068,12.980655855527084,2024-01-23 12:00:00,301.0285339355469,8.583068797918258e-07,-0.8757801055908203,1.712127685546875
20240123T13,77.56952478372068,12.980655855527084,2024-01-23 13:00:00,298.79063415527344,8.583068797918258e-07,-1.588383674621582,2.1087875366210938
20240123T14,77.56952478372068,12.980655855527084,2024-01-23 14:00:00,296.98516845703125,8.583068797918258e-07,-2.0606727600097656,2.3728513717651367
20240123T15,77.56952478372068,12.980655855527084,2024-01-23 15:00:00,295.7285461425781,8.583068797918258e-07,-2.5123558044433594,2.530895233154297
20240123T16,77.56952478372068,12.980655855527084,2024-01-23 16:00:00,294.3404541015625,8.583068797918258e-07,-2.8363723754882812,2.4387760162353516
20240123T17,77.56952478372068,12.980655855527084,2024-01-23 17:00:00,293.13331604003906,8.583068797918258e-07,-2.8039121627807617,2.153285026550293
20240123T18,77.56952478372068,12.980655855527084,2024-01-23 18:00:00,292.31903076171875,8.583068797918258e-07,-2.653034210205078,1.7939605712890625
20240123T19,77.56952478372068,12.980655855527084,2024-01-23 19:00:00,291.9349365234375,8.583068797918258e-07,-2.217951774597168,1.720947265625
20240123T20,77.56952478372068,12.980655855527084,2024-01-23 20:00:00,291.4654541015625,8.583068797918258e-07,-1.8853321075439453,1.6928253173828125
20240123T21,77.56952478372068,12.980655855527084,2024-01-23 21:00:00,291.138427734375,8.583068797918258e-07,-1.3996429443359375,1.6064910888671875
20240123T22,77.56952478372068,12.980655855527084,2024-01-23 22:00:00,290.8721923828125,8.583068797918258e-07,-1.0642023086547852,1.41259765625
20240123T23,77.56952478372068,12.980655855527084,2024-01-23 23:00:00,290.67877197265625,8.583068797918258e-07,-0.9538908004760742,1.24505615234375
20240124T00,77.56952478372068,12.980655855527084,2024-01-24 00:00:00,290.6312713623047,8.583068797918258e-07,-0.9654979705810547,1.1732940673828125
20240124T01,77.56952478372068,12.980655855527084,2024-01-24 01:00:00,290.60186767578125,0.0,-0.9533977508544922,1.2351226806640625
20240124T02,77.56952478372068,12.980655855527084,2024-01-24 02:00:00,291.0328674316406,0.0,-0.8634500503540039,1.25848388671875
20240124T03,77.56952478372068,12.980655855527084,2024-01-24 03:00:00,293.17189025878906,0.0,-0.844426155090332,2.03375244140625
20240124T04,77.56952478372068,12.980655855527084,2024-01-24 04:00:00,295.6758575439453,0.0,-0.3735065460205078,2.5254669189453125
20240124T05,77.56952478372068,12.980655855527084,2024-01-24 05:00:00,297.92897033691406,3.9637088775634766e-06,0.6449670791625977,2.239776611328125
20240124T06,77.56952478372068,12.980655855527084,2024-01-24 06:00:00,299.72203063964844,6.385147571563721e-06,0.9654912948608398,1.556793212890625
20240124T07,77.56952478372068,12.980655855527084,2024-01-24 07:00:00,300.59230041503906,6.385147571563721e-06,0.4717540740966797,1.5322723388671875
20240124T08,77.56952478372068,12.980655855527084,2024-01-24 08:00:00,301.43458557128906,6.385147571563721e-06,0.3036623001098633,1.52154541015625
20240124T09,77.56952478372068,12.980655855527084,2024-01-24 09:00:00,301.76348876953125,6.3925981521606445e-06,0.2587738037109375,1.44866943359375
20240124T10,77.56952478372068,12.980655855527084,2024-01-24 10:00:00,302.0172576904297,6.3925981521606445e-06,0.2059783935546875,1.36328125
20240124T11,77.56952478372068,12.980655855527084,2024-01-24 11:00:00,301.6534118652344,6.3925981521606445e-06,0.16241455078125,1.308837890625
20240124T12,77.56952478372068,12.980655855527084,2024-01-24 12:00:00,301.08726501464844,6.3925981521606445e-06,-0.0118865966796875,1.3806304931640625
20240124T13,77.56952478372068,12.980655855527084,2024-01-24 13:00:00,299.3784484863281,6.3925981521606445e-06,-0.6373291015625,1.9976654052734375
20240124T14,77.56952478372068,12.980655855527084,2024-01-24 14:00:00,297.65318298339844,6.3925981521606445e-06,-1.2592315673828125,2.2109527587890625
20240124T15,77.56952478372068,12.980655855527084,2024-01-24 15:00:00,296.25018310546875,6.3925981521606445e-06,-1.8836669921875,2.2845306396484375
20240124T16,77.56952478372068,12.980655855527084,2024-01-24 16:00:00,295.2291564941406,6.3925981521606445e-06,-2.3059234619140625,1.975677490234375
20240124T17,77.56952478372068,12.980655855527084,2024-01-24 17:00:00,294.7071990966797,6.3925981521606445e-06,-2.4965972900390625,1.863555908203125
20240124T18,77.56952478372068,12.980655855527084,2024-01-24 18:00:00,294.13966369628906,6.377696990966797e-06,-2.3850250244140625,1.537200927734375
20240124T19,77.56952478372068,12.980655855527084,2024-01-24 19:00:00,293.46942138671875,6.377696990966797e-06,-2.5492706298828125,1.4589996337890625
20240124T20,77.56952478372068,12.980655855527084,2024-01-24 20:00:00,293.0185241699219,6.377696990966797e-06,-2.0684967041015625,1.244659423828125
20240124T21,77.56952478372068,12.980655855527084,2024-01-24 21:00:00,292.8758239746094,6.377696990966797e-06,-1.491546630859375,1.0496673583984375
20240124T22,77.56952478372068,12.980655855527084,2024-01-24 22:00:00,292.7122344970703,6.377696990966797e-06,-1.3386993408203125,1.1617584228515625
20240124T23,77.56952478372068,12.980655855527084,2024-01-24 23:00:00,292.4591979980469,6.377696990966797e-06,-1.3313751220703125,1.1494598388671875
20240125T00,77.56952478372068,12.980655855527084,2024-01-25 00:00:00,292.16114807128906,6.377696990966797e-06,-1.4970703125,1.19744873046875
20240125T01,77.56952478372068,12.980655855527084,2024-01-25 01:00:00,292.09913635253906,4.2654573917388916e-07,-1.4235992431640625,0.9595947265625
20240125T02,77.56952478372068,12.980655855527084,2024-01-25 02:00:00,292.203125,1.2796372175216675e-06,-1.4997711181640625,1.058319091796875
20240125T03,77.56952478372068,12.980655855527084,2024-01-25 03:00:00,293.51307678222656,1.2814998626708984e-06,-1.6408843994140625,1.5398101806640625
20240125T04,77.56952478372068,12.980655855527084,2024-01-25 04:00:00,295.7527618408203,1.2814998626708984e-06,-1.643707275390625,2.184051513671875
20240125T05,77.56952478372068,12.980655855527084,2024-01-25 05:00:00,298.01043701171875,1.2814998626708984e-06,-1.8637237548828125,2.5273590087890625
20240125T06,77.56952478372068,12.980655855527084,2024-01-25 06:00:00,299.72625732421875,1.2814998626708984e-06,-2.0198211669921875,2.3231048583984375
20240125T07,77.56952478372068,12.980655855527084,2024-01-25 07:00:00,300.6768798828125,1.2814998626708984e-06,-1.49884033203125,1.69390869140625
20240125T08,77.56952478372068,12.980655855527084,2024-01-25 08:00:00,300.90443420410156,1.2814998626708984e-06,-1.44610595703125,1.1236724853515625
20240125T09,77.56952478372068,12.980655855527084,2024-01-25 09:00:00,301.3291320800781,1.2814998626708984e-06,-1.3819427490234375,0.712799072265625
20240125T10,77.56952478372068,12.980655855527084,2024-01-25 10:00:00,301.477783203125,1.2814998626708984e-06,-1.4662017822265625,0.5326080322265625
20240125T11,77.56952478372068,12.980655855527084,2024-01-25 11:00:00,301.0891571044922,1.2814998626708984e-06,-1.6713714599609375,0.73980712890625
20240125T12,77.56952478372068,12.980655855527084,2024-01-25 12:00:00,300.6711120605469,1.2814998626708984e-06,-1.8740997314453125,1.0684356689453125
20240125T13,77.56952478372068,12.980655855527084,2024-01-25 13:00:00,299.0900421142578,2.1338461806408304e-06,-1.7861480712890625,1.375946044921875
20240125T14,77.56952478372068,12.980655855527084,2024-01-25 14:00:00,297.6224822998047,2.1338461806408304e-06,-2.49755859375,1.468658447265625
20240125T15,77.56952478372068,12.980655855527084,2024-01-25 15:00:00,296.09519958496094,2.1338461806408304e-06,-3.191497802734375,1.509857177734375
20240125T16,77.56952478372068,12.980655855527084,2024-01-25 16:00:00,294.6463165283203,2.1338461806408304e-06,-3.304962158203125,1.5367889404296875
20240125T17,77.56952478372068,12.980655855527084,2024-01-25 17:00:00,293.5410919189453,2.1338461806408304e-06,-3.2821044921875,1.42340087890625
20240125T18,77.56952478372068,12.980655855527084,2024-01-25 18:00:00,292.76573181152344,2.1338462374842493e-06,-3.32427978515625,1.17242431640625
20240125T19,77.56952478372068,12.980655855527084,2024-01-25 19:00:00,291.99945068359375,2.1338462374842493e-06,-3.006866455078125,1.0955657958984375
20240125T20,77.56952478372068,12.980655855527084,2024-01-25 20:00:00,291.4947967529297,2.1338462374842493e-06,-2.8851165771484375,1.14837646484375
20240125T21,77.56952478372068,12.980655855527084,2024-01-25 21:00:00,290.9818878173828,2.1338462374842493e-06,-2.8048858642578125,1.1920623779296875
20240125T22,77.56952478372068,12.980655855527084,2024-01-25 22:00:00,290.44862365722656,2.1338462374842493e-06,-2.59246826171875,0.903228759765625
20240125T23,77.56952478372068,12.980655855527084,2024-01-25 23:00:00,289.96739196777344,2.1338462374842493e-06,-2.583160400390625,0.818817138671875
20240126T00,77.56952478372068,12.980655855527084,2024-01-26 00:00:00,289.6607666015625,2.1338462374842493e-06,-2.565887451171875,0.9146270751953125
20240126T01,77.56952478372068,12.980655855527084,2024-01-26 01:00:00,289.5618438720703,0.0,-2.4453277587890625,0.9197540283203125
20240126T02,77.56952478372068,12.980655855527084,2024-01-26 02:00:00,289.80226135253906,6.705522537231445e-08,-2.3669281005859375,0.88909912109375
20240126T03,77.56952478372068,12.980655855527084,2024-01-26 03:00:00,291.35768127441406,6.705522537231445e-08,-3.100006103515625,1.2910614013671875
20240126T04,77.56952478372068,12.980655855527084,2024-01-26 04:00:00,294.3774871826172,9.238719940185547e-07,-3.3907470703125,1.506011962890625
20240126T05,77.56952478372068,12.980655855527084,2024-01-26 05:00:00,297.0323791503906,9.238719940185547e-07,-3.835784912109375,1.4891815185546875
20240126T06,77.56952478372068,12.980655855527084,2024-01-26 06:00:00,298.9021453857422,9.238719940185547e-07,-3.9615631103515625,0.9477386474609375
20240126T07,77.56952478372068,12.980655855527084,2024-01-26 07:00:00,300.2749786376953,9.313225746154785e-07,-3.5429534912109375,0.290679931640625
20240126T08,77.56952478372068,12.980655855527084,2024-01-26 08:00:00,301.1001892089844,9.238719940185547e-07,-3.4141998291015625,0.1155548095703125
20240126T09,77.56952478372068,12.980655855527084,2024-01-26 09:00:00,301.4910583496094,9.238719940185547e-07,-3.34283447265625,-0.013458251953125
20240126T10,77.56952478372068,12.980655855527084,2024-01-26 10:00:00,301.50404357910156,9.238719940185547e-07,-3.3511962890625,0.0053558349609375
20240126T11,77.56952478372068,12.980655855527084,2024-01-26 11:00:00,301.0051574707031,9.238719940185547e-07,-3.46563720703125,0.0601348876953125
20240126T12,77.56952478372068,12.980655855527084,2024-01-26 12:00:00,299.8740234375,9.238719940185547e-07,-3.39642333984375,0.3108367919921875
20240126T13,77.56952478372068,12.980655855527084,2024-01-26 13:00:00,297.6265106201172,9.238719940185547e-07,-2.8260345458984375,0.6589202880859375
20240126T14,77.56952478372068,12.980655855527084,2024-01-26 14:00:00,295.93043518066406,9.238719940185547e-07,-2.871368408203125,0.83734130859375
20240126T15,77.56952478372068,12.980655855527084,2024-01-26 15:00:00,294.75828552246094,9.238719940185547e-07,-2.8783416748046875,0.8883209228515625
20240126T16,77.56952478372068,12.980655855527084,2024-01-26 16:00:00,293.74061584472656,9.387731552124023e-07,-2.836639404296875,0.81341552734375
20240126T17,77.56952478372068,12.980655855527084,2024-01-26 17:00:00,292.8099822998047,9.238719940185547e-07,-2.8778533935546875,0.59478759765625
20240126T18,77.56952478372068,12.980655855527084,2024-01-26 18:00:00,291.94915771484375,9.238719940185547e-07,-2.92633056640625,0.4312744140625
20240126T19,77.56952478372068,12.980655855527084,2024-01-26 19:00:00,291.4575653076172,9.238719940185547e-07,-2.9407958984375,0.54119873046875
20240126T20,77.56952478372068,12.980655855527084,2024-01-26 20:00:00,290.7691192626953,9.238719940185547e-07,-2.6795196533203125,0.5009613037109375
20240126T21,77.56952478372068,12.980655855527084,2024-01-26 21:00:00,290.12806701660156,9.238719940185547e-07,-2.4739990234375,0.2712249755859375
20240126T22,77.56952478372068,12.980655855527084,2024-01-26 22:00:00,289.55213928222656,9.238719940185547e-07,-2.4494171142578125,0.2063140869140625
20240126T23,77.56952478372068,12.980655855527084,2024-01-26 23:00:00,289.1407928466797,1.7881393432617188e-06,-2.5340423583984375,0.3305816650390625
20240127T00,77.56952478372068,12.980655855527084,2024-01-27 00:00:00,289.0468292236328,2.4139881134033203e-06,-2.6125030517578125,0.5123443603515625
20240127T01,77.56952478372068,12.980655855527084,2024-01-27 01:00:00,288.95697021484375,2.759508788585663e-06,-2.6807708740234375,0.601806640625
20240127T02,77.56952478372068,12.980655855527084,2024-01-27 02:00:00,289.21287536621094,2.7604401111602783e-06,-2.920745849609375,0.6258392333984375
20240127T03,77.56952478372068,12.980655855527084,2024-01-27 03:00:00,290.95086669921875,2.7604401111602783e-06,-3.0732421875,0.48419666290283203
20240127T04,77.56952478372068,12.980655855527084,2024-01-27 04:00:00,293.93833923339844,2.7567148208618164e-06,-3.1051177978515625,0.30799293518066406
20240127T05,77.56952478372068,12.980655855527084,2024-01-27 05:00:00,296.7828826904297,2.7567148208618164e-06,-3.4559783935546875,0.03160858154296875
20240127T06,77.56952478372068,12.980655855527084,2024-01-27 06:00:00,298.87425231933594,2.7567148208618164e-06,-3.9576263427734375,-0.26850128173828125
20240127T07,77.56952478372068,12.980655855527084,2024-01-27 07:00:00,300.07191467285156,2.7567148208618164e-06,-4.1326904296875,-0.6258678436279297
20240127T08,77.56952478372068,12.980655855527084,2024-01-27 08:00:00,301.03074645996094,2.7567148208618164e-06,-4.1665496826171875,-0.5218257904052734
20240127T09,77.56952478372068,12.980655855527084,2024-01-27 09:00:00,301.49066162109375,2.7567148208618164e-06,-4.204132080078125,-0.3728466033935547
20240127T10,77.56952478372068,12.980655855527084,2024-01-27 10:00:00,301.4402618408203,2.7567148208618164e-06,-4.2340240478515625,-0.19854354858398438
20240127T11,77.56952478372068,12.980655855527084,2024-01-27 11:00:00,300.78700256347656,2.7567148208618164e-06,-4.274627685546875,-0.062450408935546875
20240127T12,77.56952478372068,12.980655855527084,2024-01-27 12:00:00,299.5799560546875,2.7567148208618164e-06,-3.984527587890625,0.16825485229492188
20240127T13,77.56952478372068,12.980655855527084,2024-01-27 13:00:00,297.50453186035156,2.7567148208618164e-06,-3.1295166015625,0.5550289154052734
20240127T14,77.56952478372068,12.980655855527084,2024-01-27 14:00:00,295.86204528808594,2.7567148208618164e-06,-3.120391845703125,0.8033123016357422
20240127T15,77.56952478372068,12.980655855527084,2024-01-27 15:00:00,294.6497039794922,2.7567148208618164e-06,-3.218170166015625,0.93701171875
20240127T16,77.56952478372068,12.980655855527084,2024-01-27 16:00:00,293.56813049316406,2.7567148208618164e-06,-3.2148895263671875,0.9480438232421875
20240127T17,77.56952478372068,12.980655855527084,2024-01-27 17:00:00,292.6277160644531,2.771615982055664e-06,-3.2000579833984375,0.7745208740234375
20240127T18,77.56952478372068,12.980655855527084,2024-01-27 18:00:00,291.7994384765625,2.771615982055664e-06,-3.2422943115234375,0.50543212890625
20240127T19,77.56952478372068,12.980655855527084,2024-01-27 19:00:00,291.45594787597656,2.771615982055664e-06,-3.06500244140625,0.2438812255859375
20240127T20,77.56952478372068,12.980655855527084,2024-01-27 20:00:00,290.77210998535156,2.771615982055664e-06,-2.86016845703125,0.22125244140625
20240127T21,77.56952478372068,12.980655855527084,2024-01-27 21:00:00,290.4826354980469,2.771615982055664e-06,-2.9035491943359375,0.255706787109375
20240127T22,77.56952478372068,12.980655855527084,2024-01-27 22:00:00,290.32562255859375,2.771615982055664e-06,-2.652984619140625,0.29931640625
20240127T23,77.56952478372068,12.980655855527084,2024-01-27 23:00:00,290.14051818847656,2.771615982055664e-06,-2.352447509765625,0.3328857421875
20240128T00,77.56952478372068,12.980655855527084,2024-01-28 00:00:00,290.2084197998047,3.6954879760742188e-06,-2.04779052734375,0.36590576171875
20240128T01,77.56952478372068,12.980655855527084,2024-01-28 01:00:00,290.14361572265625,1.0717660188674927e-05,-1.914154052734375,0.337890625
20240128T02,77.56952478372068,12.980655855527084,2024-01-28 02:00:00,290.2078857421875,1.4517456293106079e-05,-2.1170196533203125,0.3213043212890625
20240128T03,77.56952478372068,12.980655855527084,2024-01-28 03:00:00,291.92665100097656,1.874566078186035e-05,-2.2686309814453125,0.4349822998046875
20240128T04,77.56952478372068,12.980655855527084,2024-01-28 04:00:00,294.5487518310547,2.1748244762420654e-05,-2.420684814453125,0.614227294921875
20240128T05,77.56952478372068,12.980655855527084,2024-01-28 05:00:00,296.9873046875,2.1748244762420654e-05,-2.9697265625,0.5491180419921875
20240128T06,77.56952478372068,12.980655855527084,2024-01-28 06:00:00,298.6650848388672,2.1748244762420654e-05,-3.3862762451171875,0.69647216796875
20240128T07,77.56952478372068,12.980655855527084,2024-01-28 07:00:00,299.488525390625,2.1748244762420654e-05,-3.895233154296875,0.6116485595703125
20240128T08,77.56952478372068,12.980655855527084,2024-01-28 08:00:00,300.0861053466797,2.1748244762420654e-05,-3.7361297607421875,0.6664581298828125
20240128T09,77.56952478372068,12.980655855527084,2024-01-28 09:00:00,300.5394592285156,2.1748244762420654e-05,-3.5861053466796875,0.662811279296875
20240128T10,77.56952478372068,12.980655855527084,2024-01-28 10:00:00,300.44525146484375,2.1748244762420654e-05,-3.4073333740234375,0.5249176025390625
20240128T11,77.56952478372068,12.980655855527084,2024-01-28 11:00:00,300.2548828125,2.1755695343017578e-05,-3.335479736328125,0.2479248046875
20240128T12,77.56952478372068,12.980655855527084,2024-01-28 12:00:00,299.32530212402344,2.1755695343017578e-05,-3.1536407470703125,0.2630615234375
20240128T13,77.56952478372068,12.980655855527084,2024-01-28 13:00:00,297.9537811279297,2.1755695343017578e-05,-2.752593994140625,0.8638763427734375
20240128T14,77.56952478372068,12.980655855527084,2024-01-28 14:00:00,296.89019775390625,2.1755695343017578e-05,-3.131805419921875,1.0374755859375
20240128T15,77.56952478372068,12.980655855527084,2024-01-28 15:00:00,295.66529846191406,2.1755695343017578e-05,-3.3968505859375,0.785400390625
20240128T16,77.56952478372068,12.980655855527084,2024-01-28 16:00:00,294.67356872558594,2.1755695343017578e-05,-3.5962371826171875,0.67535400390625
20240128T17,77.56952478372068,12.980655855527084,2024-01-28 17:00:00,293.5915222167969,2.1755695343017578e-05,-3.5685272216796875,0.7329254150390625
20240128T18,77.56952478372068,12.980655855527084,2024-01-28 18:00:00,292.5295867919922,2.2190809147559776e-05,-3.464141845703125,0.7068634033203125
